rank_tfidf,id_consolidado,fuente,titulo,empresa,keyword,ubicacion,modalidad,url,similitud_tfidf,idioma
381,linkedin::4463535353,linkedin,Desarrollador Python,Artax Advisors,Python Developer,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4463535353,0.05188205945148047,es
382,jobrapido::5541165626883571712,jobrapido,Desarrollador Full Stack Ai & Automation Avellaneda (Argentina),Experis Argentina,Desarrollador Full Stack,Avellaneda,,https://ar.jobrapido.com/jobpreview/5541165626883571712?redirectTo=https%253A%252F%252Fwww.kitempleo.com.ar%252Fempleo%252F52625305%252Fdesarrollador-full-stack-ai-automation-avellaneda-argentina&w=Python&p=5,0.05163074841791174,es
383,linkedin::4441358198,linkedin,AI Engineer,Improving South America,NLP Engineer,Argentina,,https://www.linkedin.com/jobs/view/4441358198,0.05160362524303097,es
384,linkedin::4448153554,linkedin,Full Stack Developer,VMI,Desarrollador Full Stack,"El Bracho y El Cavilar, Tucumán, Argentina",,https://www.linkedin.com/jobs/view/4448153554,0.051511070058378475,es
385,getonboard::back-end-developer-java-spring-boot-42labs-santiago,getonboard,Back-end Developer (Java/Spring Boot),,Python Developer,Chile,Híbrido,https://www.getonbrd.com/jobs/back-end-developer-java-spring-boot-42labs-santiago,0.051429174591901744,es
386,opcionempleo::jobadar28bfb6c2358e7408e3cb965e9874af9e,opcionempleo,Ingenieros/as Con Experiencia En Mwd Lwd Para Importante Empresa De Servicios Petroleros Añelo,Manpower,Ingeniero de Datos,"Añelo, Neuquén",,https://www.opcionempleo.com.ar/jobad/ar28bfb6c2358e7408e3cb965e9874af9e,0.05137517158522669,es
387,getonboard::senior-software-engineer-unholster-santiago-d463,getonboard,Semi Senior Software Engineer,,Data Scientist,Chile,Híbrido,https://www.getonbrd.com/jobs/senior-software-engineer-unholster-santiago-d463,0.05135941879651398,es
388,opcionempleo::82065,opcionempleo,Software Engineer Backend Cx It Buenos Aires (Argentina),MercadoLibre,Software Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/ar3d2ce9f1121e85ab8e82065a8aff7417,0.051321789834338216,es
389,getonboard::ecommerce-manager-interfell-remote,getonboard,E-commerce Manager,,Backend,Remoto,Remoto,https://www.getonbrd.com/jobs/ecommerce-manager-interfell-remote,0.05131615833734239,es
390,opcionempleo::79449,opcionempleo,Ingeniero de Datos Cloud (San Nicolás),C\u0026S informatica,Ingeniero de Datos,"San Nicolás, Buenos Aires",,https://www.opcionempleo.com.ar/jobad/arfe674e79449e110aa8a874c53cfccf27,0.05116546820811038,es
391,getonboard::account-manager-enterprise-omnix-ai-corp-barcelona-madrid,getonboard,Account Manager (Enterprise),,Data Analyst,España,Híbrido,https://www.getonbrd.com/jobs/account-manager-enterprise-omnix-ai-corp-barcelona-madrid,0.05114952751444294,es
392,getonboard::consultor-sap-fico-senior-lisit-santiago,getonboard,Consultor SAP FICO Senior,,NLP Engineer,Chile,Remoto,https://www.getonbrd.com/jobs/consultor-sap-fico-senior-lisit-santiago,0.05113625296208452,es
393,opcionempleo::jobadar070d40fb3fe57a61f9dc29d7fef3f676,opcionempleo,Software Engineer Backend Cx It Buenos Aires,MercadoLibre,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar070d40fb3fe57a61f9dc29d7fef3f676,0.051082570070483856,es
394,jobrapido::4036456613920374784,jobrapido,Desarrollador/a Backend Rosario (Argentina),Importante grupo,Desarrollador Full Stack,"Rosario, Santa Fe",,https://ar.jobrapido.com/jobpreview/4036456613920374784?redirectTo=https%253A%252F%252Fwww.kitempleo.com.ar%252Fempleo%252F52884823%252Fdesarrollador-a-backend-rosario-argentina&w=Python&p=3,0.051015785167357865,es
395,bumeran::1118430953,bumeran,Ingeniero/a de Sistemas Aeroespaciales,Management en Red,Software Engineer,Argentina,Remoto,https://www.bumeran.com.ar/empleos/ingeniero-a-de-sistemas-aeroespaciales-management-en-red-1118430953.html,0.05096635353550045,es
396,linkedin::4459566506,linkedin,Software Engineer,Foundation AI,Desarrollador Full Stack,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4459566506,0.050950811963726736,es
397,opcionempleo::099293,opcionempleo,Senior Software Engineer (React / Java / Python),We Are TIMS,Software Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/ar800dceb9c67cebf099293e033fcbdde8,0.050926069606459505,es
398,linkedin::4449859048,linkedin,Analista de NPS Commerce - Customer Experience,Mercado Libre,Data Analyst,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4449859048,0.05091987052758867,es
399,getonboard::product-manager-lemontech-santiago-341b,getonboard,Product Manager,,NLP Engineer,Chile,Híbrido,https://www.getonbrd.com/jobs/product-manager-lemontech-santiago-341b,0.050873078049747326,es
400,getonboard::consultor-sap-ariba-lisit-santiago,getonboard,Consultor SAP Ariba,,NLP Engineer,Chile,Remoto,https://www.getonbrd.com/jobs/consultor-sap-ariba-lisit-santiago,0.05072507807106503,es
401,opcionempleo::00314630,opcionempleo,Senior Software Engineer (React / Java / Python) (Argentina),We Are TIMS,Software Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/arf86fa4a00314630aa07148cfc059d49f,0.05067956286188305,es
402,opcionempleo::jobadar3baf64c49b9dc668ba346b364ac9051c,opcionempleo,Senior to Staff Software Engineer (Buenos Aires),Kavak,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar3baf64c49b9dc668ba346b364ac9051c,0.05056605069838967,es
403,getonboard::desarrollador-full-stack-senior-java-angular-bc-tecnologia-santiago,getonboard,Desarrollador Full-Stack Senior Java/angular,,Backend,Chile,Híbrido,https://www.getonbrd.com/jobs/desarrollador-full-stack-senior-java-angular-bc-tecnologia-santiago,0.050564545445386584,es
404,linkedin::4452784659,linkedin,Full Stack Engineer Sr,Accenture Argentina,Software Engineer,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4452784659,0.050464200285194286,es
405,opcionempleo::11361,opcionempleo,Analista/Desarrollador Botmaker (SSR/ Senior) — Automatización de Canales Digitales (Medellín),FLEX TECH,NLP Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/arb277e87fa5e783a11361e504fb894596,0.050407702337303906,es
406,getonboard::ingeniero-a-de-datos-big-data-aws-bc-tecnologia-remote,getonboard,Ingeniero/a de Datos | Big Data & AWS,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/ingeniero-a-de-datos-big-data-aws-bc-tecnologia-remote,0.0503867247945884,es
407,getonboard::data-engineer-semi-senior-aws-data-governance-factor-it-bogota,getonboard,Data Engineer Semi Senior – AWS & Data Governance,,Data Analyst,Colombia,Remoto,https://www.getonbrd.com/jobs/data-engineer-semi-senior-aws-data-governance-factor-it-bogota,0.05038367681634598,es
408,opcionempleo::jobadar0ade31b4789fbaa24a81f7169c6334c3,opcionempleo,Software Engineer,Foundation Ai,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar0ade31b4789fbaa24a81f7169c6334c3,0.05019398865232396,es
409,opcionempleo::jobadar455fee7afd65b0a9c4cc62f4389fa1c1,opcionempleo,Desarrollador/a Backend Ssr,Grupo ST,Desarrollador Backend,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar455fee7afd65b0a9c4cc62f4389fa1c1,0.05005521960857943,es
410,opcionempleo::2787946,opcionempleo,Desarrollador Full Stack Sr. con IA Python Node.js Javascript (Monserrat),SOLUTIX S.A. [Soluciones en Talento IT],Python Developer,Argentina,,https://www.opcionempleo.com.ar/jobad/ar20e2787946b3b302a32d5da2259f98c7,0.050044705924720864,es
411,opcionempleo::jobadar26adbf50e89aafa45a9cbfc49bfb5e32,opcionempleo,Data Scientist Ssr/Sr - Id,Werben HR,Data Scientist,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar26adbf50e89aafa45a9cbfc49bfb5e32,0.049977768532023105,es
412,opcionempleo::70733,opcionempleo,Software Engineer,Foundation AI,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar456f6c70733bad0a80d85a922b9239b0,0.04994145081777817,es
413,getonboard::programador-fullstack-contabilidad-c-d-agromanagement-remote,getonboard,Programador Full-Stack (Contabilidad),,Backend,Remoto,Remoto,https://www.getonbrd.com/jobs/programador-fullstack-contabilidad-c-d-agromanagement-remote,0.04991673242195559,es
414,getonboard::qa-automation-engineer-sdet-fieldbeat-santiago,getonboard,QA Automation Engineer / SDET,,Python Developer,Chile,Híbrido,https://www.getonbrd.com/jobs/qa-automation-engineer-sdet-fieldbeat-santiago,0.04987200421423926,es
415,opcionempleo::36078254,opcionempleo,Data Scientist SSR/SR,Werben HR,Data Scientist,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar36078254c9c5993a9216724233cbdc5f,0.04983363294527357,es
416,jobrapido::9043995886685782016,jobrapido,Desarrollador Full Stack | Ai & Automation (Avellaneda),Experis Argentina,Desarrollador Full Stack,Avellaneda,,https://ar.jobrapido.com/jobpreview/9043995886685782016?redirectTo=https%253A%252F%252Fwww.kitempleo.com.ar%252Fempleo%252F52612107%252Fdesarrollador-full-stack-ai-automation-avellaneda&w=Python&p=5,0.04978909720755462,es
417,opcionempleo::204093,opcionempleo,Python Software Development Sr. (San Nicolás),C\u0026S informatica,Python Developer,"San Nicolás, Buenos Aires",,https://www.opcionempleo.com.ar/jobad/ar204093d8055451bc2dbc7453b499d148,0.04975250852068303,es
418,opcionempleo::16151,opcionempleo,Software Engineer Ios - Demanda - Marketplace,MercadoLibre,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar7cadb181e0f87dee77b16151b5f7713f,0.0496452663534278,es
419,opcionempleo::0998384747,opcionempleo,Sr Software Engineer Backend Buenos Aires,MercadoLibre,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ara3e0998384747b1d4ed58e9444c1248f,0.049615603130929484,es
420,jobrapido::2043074262197075968,jobrapido,Desarrolladores Full Stack Senior o Semi Senior (Neuquén),Estudio Sanchez Salas y Asoc.,Desarrollador Full Stack,Neuquén,,https://ar.jobrapido.com/jobpreview/2043074262197075968?redirectTo=https%253A%252F%252Fwww.kitempleo.com.ar%252Fempleo%252F53022410%252Fdesarrolladores-full-stack-senior-o-semi-senior-neuquen&w=Python&p=5,0.049575347253108554,es
421,linkedin::4458009545,linkedin,Senior Software Engineer,Mercado Libre,Software Engineer,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4458009545,0.049453830968125084,es
422,opcionempleo::99245,opcionempleo,Senior Python Developer (Buenos Aires),Accusys Technology,Python Developer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar3a2e7de5edfdf5ab90ac1755d2e99245,0.04935867319556726,es
423,opcionempleo::3290832,opcionempleo,Senior Python Engineer (LLM & AI Agents) (Buenos Aires),B&B Consultores,Python Developer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/arce40e4ce1a3290832d3e809beee5415f,0.04926856022560987,es
424,bumeran::1118428803,bumeran,Data Engineer GCP - Remoto - 1775,Aliantec,Data Engineer,"Buenos Aires, Buenos Aires",Remoto,https://www.bumeran.com.ar/empleos/data-engineer-gcp-remoto-1775-aliantec-1118428803.html,0.0491691619658918,es
